record_origin,display_priority,dedupe_key,poi_id,name,city,region,country,primary_source,osm_id,wikidata_id,wikipedia_title,primary_category,display_categories,themes,review_status,is_active,short_description,base_significance_score,quality_score,walk_affinity_hint,drive_affinity_hint,historical_flag,cultural_flag,scenic_flag,infrastructure_flag,food_identity_flag,lon,lat,merge_note
database,50,osm:node/5305596136,ffa01559-f901-47d9-a177-d1dcd3d9286f,Talaya Hill,santa-fe,new-mexico,usa,osm_overpass,node/5305596136,,,scenic,scenic,,needs_review,t,Landscape feature with clear scenic or ecological legibility.,57.00,57.50,0.55,0.90,f,f,t,f,f,-105.893544,35.6783655,
database,50,osm:node/9732218766,e80c13bd-ebae-46b0-8482-23c7818255d2,Talaya Hill Open Space,santa-fe,new-mexico,usa,osm_overpass,node/9732218766,,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,52.00,55.00,0.75,0.60,f,f,t,f,f,-105.8834154,35.6722396,
database,50,osm:node/13427348144,a6f23c66-2fcb-48c0-affd-c4407959baea,Tano Fire Camera,santa-fe,new-mexico,usa,osm_overpass,node/13427348144,,,civic,civic,,needs_review,t,"Infrastructure trace that reveals labor, circulation, or water systems.",64.00,72.50,0.55,0.90,f,f,f,t,f,-105.9607278,35.7222511,
database,50,osm:node/357606250,970a9aff-087a-405f-9657-38d3ebfa2acd,Tano Point,santa-fe,new-mexico,usa,osm_overpass,node/357606250,Q49081381,,scenic,scenic,,needs_review,t,Landscape feature with clear scenic or ecological legibility.,61.00,67.50,0.55,0.90,f,f,t,f,f,-105.9402993,35.7278074,
database,50,osm:way/709801887,e5649cf5-78c8-4d93-9bb3-30682477ec79,Templo Betel,santa-fe,new-mexico,usa,osm_overpass,way/709801887,,,culture,culture,,needs_review,t,Ritual or religious site with strong cultural continuity.,58.00,60.00,0.55,0.60,f,t,f,f,f,-105.95770525995673,35.68157118292952,
database,50,osm:node/12092340683,6c1d68d6-8e9e-46a5-8ca4-466149261c2e,Tesuque Creek above diversions near Santa Fe,santa-fe,new-mexico,usa,osm_overpass,node/12092340683,,,civic,civic,,needs_review,t,"Infrastructure trace that reveals labor, circulation, or water systems.",64.00,80.00,0.55,0.90,f,f,f,t,f,-105.9049528,35.7395556,
database,50,osm:node/4686004536,7e23d65b-0a1c-41ba-9994-313af3f1233d,Thaw Art History Center,santa-fe,new-mexico,usa,osm_overpass,node/4686004536,,,history,history,,needs_review,t,Museum or interpretive site with clear historical context.,64.00,62.50,0.75,0.75,t,f,f,f,f,-105.979418,35.658079,
database,50,osm:way/243866549,8c0859b6-fccf-4735-8011-aec647b6441d,The Cathedral Basilica of Saint Francis of Assisi,santa-fe,new-mexico,usa,osm_overpass,way/243866549,Q3663700,Cathedral_Basilica_of_St._Francis_of_Assisi_(Santa_Fe),culture,culture,,needs_review,t,Ritual or religious site with strong cultural continuity.,65.00,90.00,0.55,0.60,f,t,f,f,f,-105.93614391085681,35.68648865817689,
database,50,osm:way/705607636,259f1c09-d8f1-427e-b075-7dcbd85006d0,The Church of Jesus Christ of Latter-day Saints,santa-fe,new-mexico,usa,osm_overpass,way/705607636,,,culture,culture,,needs_review,t,Ritual or religious site with strong cultural continuity.,58.00,80.00,0.55,0.60,f,t,f,f,f,-105.95006325990191,35.63797926069063,
database,50,osm:way/682544392,0c519b46-6956-4746-acf3-4c0519ec7991,The Cross of Martyrs,santa-fe,new-mexico,usa,osm_overpass,way/682544392,,,civic,civic|history,,needs_review,t,Civic space that helps explain the structure of public life.,68.00,62.50,0.90,0.75,t,f,f,t,f,-105.93296130266651,35.68954070864493,
database,50,osm:node/4575693011,0c0daf97-cb0e-4bb7-9005-833c6e214f15,The Founding of Santa Fe,santa-fe,new-mexico,usa,osm_overpass,node/4575693011,,,history,history,,needs_review,t,Monument or memorial with strong public memory value.,62.00,70.00,0.55,0.60,t,f,f,f,f,-105.9394061,35.6918085,
database,50,osm:node/4576222502,a06fed67-c68e-4098-98c9-b0b8b0770c6c,The Globe Gallery,santa-fe,new-mexico,usa,osm_overpass,node/4576222502,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,72.50,0.90,0.60,f,f,f,f,f,-105.9249759,35.6806463,
database,50,osm:node/10740282275,c2e91dea-fcc5-4d7e-941b-d84397b0fb08,The Legacy Gallery,santa-fe,new-mexico,usa,osm_overpass,node/10740282275,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,70.00,0.90,0.60,f,f,f,f,f,-105.9332601,35.6839672,
database,50,osm:way/461696638,69f29723-1169-4fba-a24f-7f853ffa9fa3,The Lensic,santa-fe,new-mexico,usa,osm_overpass,way/461696638,Q6523247,Lensic_Theater,culture,culture,,needs_review,t,Cultural venue that signals local performance and public life.,63.00,90.00,0.75,0.60,f,t,f,f,f,-105.94106467946786,35.6878999210288,
database,50,osm:node/6486848848,72486aa6-6b06-46a3-90e7-c687bb8e4bfd,The Light at Mission Viejo,santa-fe,new-mexico,usa,osm_overpass,node/6486848848,Q134304858,,culture,culture,,needs_review,t,Ritual or religious site with strong cultural continuity.,62.00,82.50,0.55,0.60,f,t,f,f,f,-105.9991366,35.6253,
database,50,osm:way/461735631,0b7f241b-e59c-42a8-9310-879a05f66ae7,The Ortiz Houses,santa-fe,new-mexico,usa,osm_overpass,way/461735631,,,history,history,,needs_review,t,Nicholas Ortiz III House and Antonio Jose Houses.,68.00,77.50,0.55,0.90,t,f,f,f,f,-105.942853766185,35.6880272877886,
database,50,osm:node/11163023914,69f1b405-9b37-4d45-90b8-0e3e5ae497ac,The Palace Press,santa-fe,new-mexico,usa,osm_overpass,node/11163023914,,,history,history,,needs_review,t,Museum or interpretive site with clear historical context.,64.00,67.50,0.75,0.75,t,f,f,f,f,-105.9384155,35.6881409,
database,50,osm:node/11228566642,e894eaa1-70cc-4487-9a29-4a7615b30227,The Pink Giraffe,santa-fe,new-mexico,usa,osm_overpass,node/11228566642,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,77.50,0.90,0.60,f,f,f,f,f,-105.9391125,35.6866512,
database,50,osm:way/725198844,700f67a0-49d4-4fae-a9c9-2c731a5f610c,The Protestant Episcopal Church of the Holy Faith of Saint Francis of Assisi,santa-fe,new-mexico,usa,osm_overpass,way/725198844,,,culture,culture,,needs_review,t,Ritual or religious site with strong cultural continuity.,58.00,75.00,0.55,0.60,f,t,f,f,f,-105.93312575549062,35.68697769234282,
database,50,osm:way/141165187,5d4a8077-cfdc-4c66-b396-af18a4995a97,The Santa Fe Plaza,santa-fe,new-mexico,usa,osm_overpass,way/141165187,Q7419548,Santa_Fe_Plaza,civic,civic|history,,needs_review,t,Civic space that helps explain the structure of public life.,73.00,90.00,0.90,0.75,t,f,f,t,f,-105.93853096871283,35.68742062756601,
database,50,osm:node/12162617409,0a47732c-5856-4d1a-8a65-8dda509c6fe2,The Searcher,santa-fe,new-mexico,usa,osm_overpass,node/12162617409,,,history,history,,needs_review,t,Monument or memorial with strong public memory value.,62.00,62.50,0.55,0.60,t,f,f,f,f,-105.933228,35.6841906,
database,50,osm:way/198486312,3a668b33-5627-4401-a469-84c23a8f6df8,Thomas Macaione Park,santa-fe,new-mexico,usa,osm_overpass,way/198486312,Q125501774,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,56.00,82.50,0.75,0.60,f,f,t,f,f,-105.93319661523887,35.68807779581918,
database,50,osm:way/462245371,8464fd61-22ae-46eb-aac0-21bf2cdf32eb,Thornwood Gallery,santa-fe,new-mexico,usa,osm_overpass,way/462245371,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,62.50,0.90,0.60,f,f,f,f,f,-105.9291979773554,35.68211575597221,
database,50,osm:way/704426420,1c294e78-8ab0-4984-99e4-adc484a0dee5,Tierra Contenta Park,santa-fe,new-mexico,usa,osm_overpass,way/704426420,,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,52.00,67.50,0.75,0.60,f,f,t,f,f,-106.03898947656663,35.62897600722006,
database,50,osm:node/10740282274,349ea00d-c3d4-4e44-b3e0-2ee8c40bbff7,Tierra Mai Gallery,santa-fe,new-mexico,usa,osm_overpass,node/10740282274,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,70.00,0.90,0.60,f,f,f,f,f,-105.9334095,35.6836192,
database,50,osm:way/474074010,76eb3054-f5d9-4fdd-b8fd-ccb944e0b83e,Torreon Park,santa-fe,new-mexico,usa,osm_overpass,way/474074010,Q49571289,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,56.00,67.50,0.75,0.60,f,f,t,f,f,-105.96901042072221,35.68597592765409,
database,50,osm:node/11247433643,8f04db92-a49c-4486-aa8f-e4d430b44964,Touchstone Gallery,santa-fe,new-mexico,usa,osm_overpass,node/11247433643,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,60.00,0.90,0.60,f,f,f,f,f,-105.9402602,35.6875324,
database,50,osm:node/4700380718,e5031e53-4309-4c60-8e6b-bc36938ce236,Trinidad Chaves House,santa-fe,new-mexico,usa,osm_overpass,node/4700380718,,,history,history,,needs_review,t,Historic site with strong local landscape context.,68.00,67.50,0.55,0.90,t,f,f,f,f,-105.9443564,35.6890244,
database,50,osm:node/6630362081,27679875-6e2a-4a35-9d98-7bb2f5ccc5c6,Trinity,santa-fe,new-mexico,usa,osm_overpass,node/6630362081,,,history,history,,needs_review,t,Monument or memorial with strong public memory value.,64.00,57.50,0.55,0.60,t,f,f,f,f,-105.939802,35.6899535,
database,50,osm:relation/13422888,027d8e3a-2850-43db-9f64-1496fd5a83ef,Tudesque House,santa-fe,new-mexico,usa,osm_overpass,relation/13422888,Q109463854,,history,history,,needs_review,t,Historic site with strong local landscape context.,72.00,80.00,0.55,0.90,t,f,f,f,f,-105.93883405,35.68407725,
database,50,osm:node/12179539079,92f62f2e-c142-4f51-9d59-6e8e7b5d7be2,Turkey,santa-fe,new-mexico,usa,osm_overpass,node/12179539079,,,art,art,,needs_review,t,Public artwork that reads as part of the local cultural landscape.,58.00,57.50,0.90,0.60,f,f,f,f,f,-106.0363799,35.6585396,
database,50,osm:node/4576232040,e17f8a90-9f28-4590-93ba-059f3a3cefe4,Turner Carroll Gallery,santa-fe,new-mexico,usa,osm_overpass,node/4576232040,Q7855908,Turner_Carroll_Gallery,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,63.00,85.00,0.90,0.60,f,f,f,f,f,-105.9231417,35.6785849,
database,50,osm:node/10547810815,25863e63-52ba-4ce5-bb49-80f7bb477bd4,Two Mile Dam and Reservoir,santa-fe,new-mexico,usa,osm_overpass,node/10547810815,,,history,history,,needs_review,t,Monument or memorial with strong public memory value.,64.00,65.00,0.55,0.60,t,f,f,f,f,-105.895974,35.687423,
database,50,osm:way/255707811,8ec3acf7-9d67-4e00-85bb-8ae98a0777b0,Two Mile Pond,santa-fe,new-mexico,usa,osm_overpass,way/255707811,,,scenic,scenic,,needs_review,t,Landscape feature with clear scenic or ecological legibility.,57.00,57.50,0.55,0.90,f,f,t,f,f,-105.89372430058228,35.68835228310089,
database,50,osm:node/10740282283,78d572af-19a3-479a-8540-5b24b24c93d7,Underwood Gallery,santa-fe,new-mexico,usa,osm_overpass,node/10740282283,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,70.00,0.90,0.60,f,f,f,f,f,-105.9327932,35.6833038,
database,50,osm:way/154516678,1d913e33-e56b-4abb-b73a-4cb96d241c3b,Unitarian Universalist Congregation of Santa Fe,santa-fe,new-mexico,usa,osm_overpass,way/154516678,,,culture,culture,,needs_review,t,Ritual or religious site with strong cultural continuity.,58.00,77.50,0.55,0.60,f,t,f,f,f,-105.94485748671808,35.672672539800395,
database,50,osm:way/478163588,01d12f38-faa1-436c-b143-f7e378a9aabd,United Church,santa-fe,new-mexico,usa,osm_overpass,way/478163588,,,culture,culture,,needs_review,t,Ritual or religious site with strong cultural continuity.,58.00,72.50,0.55,0.60,f,t,f,f,f,-105.94286843937958,35.6550601981417,
database,50,osm:way/946169067,e3c69524-e542-4371-9831-f338d5a73433,United Church of Santa Fe,santa-fe,new-mexico,usa,osm_overpass,way/946169067,,,culture,culture,,needs_review,t,Ritual or religious site with strong cultural continuity.,58.00,70.00,0.55,0.60,f,t,f,f,f,-105.94307968700683,35.654910421969554,
database,50,osm:way/599109764,77169f88-9333-4bc0-8408-38ba88097708,Unity Church,santa-fe,new-mexico,usa,osm_overpass,way/599109764,,,culture,culture,,needs_review,t,Ritual or religious site with strong cultural continuity.,58.00,72.50,0.55,0.60,f,t,f,f,f,-105.9668889718299,35.708191650770665,
database,50,osm:way/997959062,4304ebb6-4f28-4126-beed-86058f51376b,Upaya Zen Center,santa-fe,new-mexico,usa,osm_overpass,way/997959062,,,culture,culture,,needs_review,t,Ritual or religious site with strong cultural continuity.,58.00,75.00,0.55,0.60,f,t,f,f,f,-105.90780446664134,35.68229907864098,
database,50,osm:node/11270721845,e9b97dd7-8c99-444f-83c6-7bbf0d5b7e7d,US Army Check-in for the Manhattan Project,santa-fe,new-mexico,usa,osm_overpass,node/11270721845,,,history,history,,needs_review,t,Monument or memorial with strong public memory value.,64.00,57.50,0.55,0.60,t,f,f,f,f,-105.9398779,35.6882312,
database,50,osm:way/480305771,4ea01fca-1e97-4da7-861c-f62fc1310e52,U-Shaped Arts and Crafts Building,santa-fe,new-mexico,usa,osm_overpass,way/480305771,,,history,history,,needs_review,t,Historic site with strong local landscape context.,68.00,80.00,0.55,0.90,t,f,f,f,f,-105.96482787101209,35.67142165854787,
database,50,osm:node/7651430369,2701ba5c-85d7-4549-93db-a36fb2d373a7,USS Santa Fe Bell,santa-fe,new-mexico,usa,osm_overpass,node/7651430369,,,history,history,,needs_review,t,Monument or memorial with strong public memory value.,64.00,60.00,0.55,0.60,t,f,f,f,f,-105.938556,35.6898764,
database,50,osm:way/713496255,7c6a2d87-987a-435b-a384-02562e2e736d,Valentine Park,santa-fe,new-mexico,usa,osm_overpass,way/713496255,,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,52.00,62.50,0.75,0.60,f,f,t,f,f,-106.05316774209618,35.62543662638379,
database,50,osm:node/6698446690,c185e699-134e-4959-9a46-ab387119b484,Vasulka,santa-fe,new-mexico,usa,osm_overpass,node/6698446690,,,art,art,,needs_review,t,Public artwork that reads as part of the local cultural landscape.,58.00,57.50,0.90,0.60,f,f,f,f,f,-106.0139583,35.658615,
database,50,osm:way/462384940,17635db9-8a54-4670-8a3a-4363a1924b83,Ventana Fine Art,santa-fe,new-mexico,usa,osm_overpass,way/462384940,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,72.50,0.90,0.60,f,f,f,f,f,-105.93250450476745,35.68277871110086,
database,50,osm:way/729362277,8283a003-294f-4c66-864f-3655e245e628,Verve Abode,santa-fe,new-mexico,usa,osm_overpass,way/729362277,,,history,history,,needs_review,t,Museum or interpretive site with clear historical context.,64.00,57.50,0.75,0.75,t,f,f,f,f,-105.93422927226824,35.68848281265494,
database,50,osm:way/697651278,b8b782d5-7294-40b8-a1e6-cc594ec9c295,Via Berrenda Park,santa-fe,new-mexico,usa,osm_overpass,way/697651278,,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,52.00,55.00,0.75,0.60,f,f,t,f,f,-105.9717114101308,35.633960555240094,
database,50,osm:way/947494187,977476d2-eae4-4f34-b0c2-abb8d2720438,Via Caballero Park,santa-fe,new-mexico,usa,osm_overpass,way/947494187,,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,52.00,67.50,0.75,0.60,f,f,t,f,f,-105.97943070800076,35.63381004506274,
database,50,osm:node/11270721846,b8a74456-8b09-4710-89a7-24cc2feb4a3f,Victory Contemporary,santa-fe,new-mexico,usa,osm_overpass,node/11270721846,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,60.00,0.90,0.60,f,f,f,f,f,-105.939891,35.6880229,
database,50,osm:node/10577990608,c5a44aa0-3bad-48e5-81d0-390806bba1d8,Vida Cristiana,santa-fe,new-mexico,usa,osm_overpass,node/10577990608,,,culture,culture,,needs_review,t,Ritual or religious site with strong cultural continuity.,58.00,57.50,0.55,0.60,f,t,f,f,f,-105.9526516,35.652956,
database,50,osm:node/8973437607,d74155bd-3a63-43e7-b557-a3184f959d69,Vietnam War Memorial,santa-fe,new-mexico,usa,osm_overpass,node/8973437607,,,history,history,,needs_review,t,Monument or memorial with strong public memory value.,64.00,55.00,0.55,0.60,t,f,f,f,f,-105.9703233,35.6835812,
database,50,osm:way/462885945,a3580bd7-78f0-4016-ad4e-890cc2910580,Villagra Building,santa-fe,new-mexico,usa,osm_overpass,way/462885945,,,history,history,,needs_review,t,Historic site with strong local landscape context.,70.00,80.00,0.55,0.90,t,f,f,f,f,-105.94261940691852,35.683716189151035,
database,50,osm:relation/16632284,5be9d394-bed2-481b-96fb-a9ab29c01b1b,Villa Linda Park,santa-fe,new-mexico,usa,osm_overpass,relation/16632284,Q49575330,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,56.00,70.00,0.75,0.60,f,f,t,f,f,-106.01106189999999,35.63603745,
database,50,osm:way/477379227,eaa58c01-5809-49eb-9652-ba1f69a5bac4,Villa San Francisco,santa-fe,new-mexico,usa,osm_overpass,way/477379227,,,culture,culture,,needs_review,t,Neighborhood corridor that expresses local identity at street level.,60.00,57.50,0.90,0.60,f,t,f,f,f,-105.953187092457,35.640999541406764,
database,50,osm:way/474923812,1922b232-1e54-4c74-9251-3c4c2c06f2f2,Villa Sonata,santa-fe,new-mexico,usa,osm_overpass,way/474923812,,,culture,culture,,needs_review,t,Neighborhood corridor that expresses local identity at street level.,60.00,57.50,0.90,0.60,f,t,f,f,f,-106.00450515692117,35.6302118323402,
database,50,osm:way/697652443,1c6222fa-5225-4ce1-98f7-b31191af28de,Villa Sonata Park,santa-fe,new-mexico,usa,osm_overpass,way/697652443,,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,52.00,70.00,0.75,0.60,f,f,t,f,f,-106.00355257482518,35.63085765030396,
database,50,osm:node/4576232041,ae6015e9-ea2c-4bb3-ae0d-6cf33ae8aee8,Vivo Contemporary,santa-fe,new-mexico,usa,osm_overpass,node/4576232041,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,72.50,0.90,0.60,f,f,f,f,f,-105.9253804,35.6807712,
database,50,osm:node/11273399070,491ee31f-1686-44b3-921c-63ba7f11d6f2,Ward Russell,santa-fe,new-mexico,usa,osm_overpass,node/11273399070,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,62.50,0.90,0.60,f,f,f,f,f,-105.9397995,35.6871916,
database,50,osm:node/4673742202,59f6f1aa-12be-428e-be32-7c5505babd43,Water Bearers,santa-fe,new-mexico,usa,osm_overpass,node/4673742202,,,history,history,,needs_review,t,Monument or memorial with strong public memory value.,62.00,67.50,0.55,0.60,t,f,f,f,f,-105.9383399,35.6818158,
database,50,osm:node/6761284111,8c34ce1d-55c2-4af6-b763-9c73a03c28d1,Water History Museum,santa-fe,new-mexico,usa,osm_overpass,node/6761284111,,,history,history,,needs_review,t,Museum or interpretive site with clear historical context.,64.00,70.00,0.75,0.75,t,f,f,f,f,-105.915414,35.6789447,
database,50,osm:way/720447277,d5d84bd3-6e83-44eb-900d-98fd1f767e3b,Water History Park,santa-fe,new-mexico,usa,osm_overpass,way/720447277,,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,52.00,67.50,0.75,0.60,f,f,t,f,f,-105.91529599473347,35.67909173755506,
database,50,osm:node/11851947458,0c92e502-2cb7-459d-9775-cf7524027fb3,Webster Collection Fine Art,santa-fe,new-mexico,usa,osm_overpass,node/11851947458,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,77.50,0.90,0.60,f,f,f,f,f,-105.9392506,35.6875394,
database,50,osm:way/726589026,169f72e9-cafa-4c3b-aaaa-724fb5220695,West Meadow,santa-fe,new-mexico,usa,osm_overpass,way/726589026,,,culture,culture,,needs_review,t,Neighborhood corridor that expresses local identity at street level.,60.00,57.50,0.90,0.60,f,t,f,f,f,-106.04264886029905,35.63327856975595,
database,50,osm:way/104470409,e3b9c9f6-d9f1-4261-a591-c44253cf800e,West Palace Avenue,santa-fe,new-mexico,usa,osm_overpass,way/104470409,,,civic,civic,,needs_review,t,Civic space that helps explain the structure of public life.,66.00,72.50,0.90,0.75,f,f,f,t,f,-105.93838207615003,35.68772241726387,
database,50,osm:way/726062673,32e85d35-b832-4d96-b1f3-7e5e60943849,Wheelwright Museum of the American Indian,santa-fe,new-mexico,usa,osm_overpass,way/726062673,Q14706129,Wheelwright Museum of the American Indian,history,history,,needs_review,t,Museum or interpretive site with clear historical context.,68.00,82.50,0.75,0.75,t,f,f,f,f,-105.9270223673426,35.66276173283034,
database,50,osm:node/6698142588,a9c1e2b6-a9c9-4008-96be-62231a0c9397,When Friends Meet,santa-fe,new-mexico,usa,osm_overpass,node/6698142588,,,history,history,,needs_review,t,Monument or memorial with strong public memory value.,62.00,62.50,0.55,0.60,t,f,f,f,f,-105.9384619,35.6826817,
database,50,osm:node/11273364607,e7ed5aca-cd0d-40f8-9320-7a1fad0e618b,Whitelight Contemporary,santa-fe,new-mexico,usa,osm_overpass,node/11273364607,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,67.50,0.90,0.60,f,f,f,f,f,-105.9402912,35.6876782,
database,50,osm:node/11247387371,adaa271b-413f-482d-8d0b-b3023382faaa,William Haskell Gallery,santa-fe,new-mexico,usa,osm_overpass,node/11247387371,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,62.50,0.90,0.60,f,f,f,f,f,-105.940362,35.6871037,
database,50,osm:node/11270781128,a90110a3-2c49-4c1f-9066-7dbfe6737726,William R. Talbot Fine Art,santa-fe,new-mexico,usa,osm_overpass,node/11270781128,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,80.00,0.90,0.60,f,f,f,f,f,-105.9382187,35.6887343,
database,50,osm:way/724457755,236273ba-7e69-470e-b7ad-5c04fec3b950,Willy Park,santa-fe,new-mexico,usa,osm_overpass,way/724457755,,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,52.00,65.00,0.75,0.60,f,f,t,f,f,-106.03496729173843,35.64856019402067,
database,50,osm:node/10172588564,65b89ce7-da92-4bbe-9a83-b0f6d7ed905a,Windsor Betts Art Brokerage,santa-fe,new-mexico,usa,osm_overpass,node/10172588564,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,72.50,0.90,0.60,f,f,f,f,f,-105.9410425,35.6862335,
database,50,osm:way/462214957,98d9af42-2bca-491a-aa2e-ff8c7d70da5a,Winterowd Fine Art,santa-fe,new-mexico,usa,osm_overpass,way/462214957,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,70.00,0.90,0.60,f,f,f,f,f,-105.92613159013175,35.68112019300215,
database,50,osm:relation/6819995,de56b494-e3c2-40ad-9949-8b5edd4c04c5,Worrell Gallery,santa-fe,new-mexico,usa,osm_overpass,relation/6819995,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,72.50,0.90,0.60,f,f,f,f,f,-105.9373883,35.68768194999999,
database,50,osm:node/11270721843,dd6f8e16-abf1-4210-959f-45b9c308c33b,Xanadu Gallery,santa-fe,new-mexico,usa,osm_overpass,node/11270721843,,,art,art,,needs_review,t,Art space with strong corridor-level cultural identity.,56.00,70.00,0.90,0.60,f,f,f,f,f,-105.9402437,35.6883864,
database,50,osm:node/9493729251,5e04d9f3-c06a-4cc9-a935-c0cc91272fc7,you can't take it with you...so give it all away,santa-fe,new-mexico,usa,osm_overpass,node/9493729251,Q110874647,,art,art,,needs_review,t,Public artwork that reads as part of the local cultural landscape.,62.00,70.00,0.90,0.60,f,f,f,f,f,-105.960327,35.6630084,
database,50,osm:way/469251510,f81d5289-8227-4db2-8c87-ac10356ee8c8,Young Park,santa-fe,new-mexico,usa,osm_overpass,way/469251510,Q49583741,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,56.00,72.50,0.75,0.60,f,f,t,f,f,-105.9656300492459,35.66842150262742,
database,50,osm:relation/14573992,26228309-f76e-4dce-bad2-8e3b1f304971,Zia United Methodist Church,santa-fe,new-mexico,usa,osm_overpass,relation/14573992,,,culture,culture,,needs_review,t,Ritual or religious site with strong cultural continuity.,58.00,77.50,0.55,0.60,f,t,f,f,f,-105.99968730000002,35.627297799999994,
database,50,osm:node/8026804488,59b7a2d3-e9a0-42fd-993f-f5f2dd61eb77,Zozobra mural,santa-fe,new-mexico,usa,osm_overpass,node/8026804488,,,art,art,,needs_review,t,Public artwork that reads as part of the local cultural landscape.,58.00,57.50,0.90,0.60,f,f,f,f,f,-105.9649259,35.6701623,
database,50,osm:node/6548608766,ed41bf20-05de-40a1-a31a-d700d2e8fb9f,Zozobra pole,santa-fe,new-mexico,usa,osm_overpass,node/6548608766,,,civic,civic,,needs_review,t,"Infrastructure trace that reveals labor, circulation, or water systems.",64.00,60.00,0.55,0.90,f,f,f,t,f,-105.9341816,35.6962977,
database,50,name_city:editorial-test-house-a285dd4e:test-city-a285dd4e,ea5b5b29-7e62-4ada-b0d9-d8b4b170d209,Editorial Test House a285dd4e,test-city-a285dd4e,test-city-a285dd4e,USA,test,,,,civic,history,,needs_review,t,Test historic site.,0.70,0.80,0.80,0.70,t,f,f,f,f,-105.93,35.68,
database,50,osm:node/6485115112,33a268ba-6175-47e4-801e-f3b4383595e0,All Creatures Memorial Park,tesuque,new-mexico,usa,osm_overpass,node/6485115112,,,scenic,scenic,,needs_review,t,Landscape access point with ecological or scenic value.,52.00,67.50,0.75,0.60,f,f,t,f,f,-105.919623,35.7437054,
fixture_overlay,90,osm:way/santa-fe-plaza,poi-santa-fe-plaza,Santa Fe Plaza,santa-fe,,,fixture,way/santa-fe-plaza,Q999002,,culture,culture|history|civic,,,true,"Historic civic core where colonial planning, commerce, and public life still intersect.",,,,,,,,,,-105.9378,35.687,fixture-only showcase point not matched in database
fixture_overlay,90,osm:way/canyon-road,poi-canyon-road-corridor,Canyon Road Arts Corridor,santa-fe,,,fixture,way/canyon-road,,Canyon_Road,art,art|culture,,,true,Dense art corridor where street sequence and galleries read as a cultural landscape.,,,,,,,,,,-105.917,35.6844,fixture-only showcase point not matched in database
fixture_overlay,90,osm:way/rail-yard,poi-rail-yard,Santa Fe Rail Yard District,santa-fe,,,fixture,way/rail-yard,Q999004,,civic,civic|history|culture,rail,,true,Former rail infrastructure turned civic corridor with strong labor and settlement traces.,,,,,,,,,,-105.9495,35.6821,fixture-only showcase point not matched in database
fixture_overlay,90,osm:node/cross-martyrs,poi-cross-of-the-martyrs,Cross of the Martyrs Overlook,santa-fe,,,fixture,node/cross-martyrs,,Cross_of_the_Martyrs,scenic,scenic|history,,,true,Overlook with a strong topographic read on the city and visible historical framing.,,,,,,,,,,-105.9348,35.6917,fixture-only showcase point not matched in database
